ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
301217.SZ,20260403,102288,37778.1,88364,32704.66,77238,28615.08,84172,31128.95,45378,16794.26,46827,17323.59,9355,3460.37,14896,5490.6,6654,2609.55
301218.SZ,20260403,12019,3907.28,9805,3187.93,8393,2724.11,8600,2794.75,5568,1806.28,5913,1914.71,0,0.0,1662,540.29,-570,-183.11
301219.SZ,20260403,13792,8260.48,9310,5580.79,8879,5322.71,9553,5723.92,4729,2830.45,7536,4509.67,1474,886.45,2475,1485.72,1492,900.39
301220.SZ,20260403,13773,5267.08,10764,4127.31,8799,3367.79,8814,3373.9,5538,2117.71,6916,2635.14,0,0.0,1616,616.24,-622,-233.6
301221.SZ,20260403,7074,3376.48,7662,3656.86,3447,1645.68,2920,1393.68,1498,713.11,1437,684.72,0,0.0,0,0.0,-1181,-564.41
301222.SZ,20260403,6768,2264.56,6288,2107.26,4605,1543.56,4568,1529.36,2232,745.91,2748,917.41,0,0.0,0,0.0,-1077,-353.83
301223.SZ,20260403,7810,1482.35,9806,1862.0,2999,568.63,3165,603.43,2374,456.23,852,163.39,640,121.6,0,0.0,-3089,-589.99
301225.SZ,20260403,10420,11208.58,12806,13772.04,12974,13958.68,9989,10749.64,5623,6046.41,5359,5764.02,618,668.67,1481,1596.64,-918,-979.45
301226.SZ,20260403,50098,20654.61,39472,16405.3,54065,22451.58,59786,24822.56,31406,13172.66,33171,13760.98,7008,2950.81,10149,4240.83,-2,0.52
301227.SZ,20260403,7128,2408.41,9538,3235.15,7166,2433.91,6193,2107.38,4355,1487.61,2555,863.01,653,224.66,1017,349.04,-544,-189.53
301228.SZ,20260403,6086,2591.72,6793,2895.42,10840,4618.45,7927,3376.73,6168,2626.63,8054,3430.0,1416,603.08,1736,737.74,-6458,-2750.44
301229.SZ,20260403,8425,1470.02,7012,1223.92,4827,841.15,4153,724.74,2332,405.02,4419,767.52,0,0.0,0,0.0,-3314,-577.6
301230.SZ,20260403,47595,19972.65,39752,16738.72,63374,26614.22,55246,23192.94,33850,14221.71,40870,17130.06,4095,1721.34,13045,5468.2,-15363,-6487.97
301231.SZ,20260403,17986,5250.84,16455,4804.26,7740,2256.71,7156,2088.38,1614,469.63,3703,1076.87,913,267.27,939,274.94,-2684,-786.97
301232.SZ,20260403,20822,33798.36,16430,26740.48,23340,37948.75,21126,34371.68,18176,29618.91,21598,35215.14,9274,14976.69,12457,20015.41,-8789,-14167.96
301233.SZ,20260403,4126,2091.12,4656,2359.44,2157,1094.45,2189,1110.02,710,359.48,418,211.66,270,136.08,0,0.0,-1481,-748.59
301234.SZ,20260403,4961,1794.94,4634,1675.92,2491,903.46,1895,687.52,1220,442.47,1841,667.1,494,181.05,795,291.37,-53,-14.32
301235.SZ,20260403,15354,6640.64,13152,5690.92,8721,3771.42,9205,3985.76,4574,1978.3,5612,2423.28,421,181.42,1101,471.81,-3656,-1572.78
301236.SZ,20260403,39145,14417.12,26990,9949.22,29514,10875.56,31486,11603.46,16515,6089.47,22878,8421.82,2992,1101.07,6812,2508.72,-6129,-2247.67
301237.SZ,20260403,3190,1643.16,3455,1781.24,1679,866.78,1552,800.84,1168,603.03,1030,530.89,0,0.0,0,0.0,75,36.23
301238.SZ,20260403,26712,5066.33,25658,4863.51,17919,3391.65,17006,3224.51,5703,1081.37,9177,1736.93,1507,285.6,0,0.0,-7522,-1423.27
301239.SZ,20260403,14168,5165.06,16502,6026.6,13153,4817.8,11318,4145.11,6716,2465.12,6534,2389.36,2159,788.4,1842,675.31,2852,1056.97
301246.SZ,20260403,65363,14463.12,45652,10094.15,43894,9730.4,48777,10798.57,24474,5407.49,36371,8063.83,2500,553.6,5432,1198.05,-15864,-3508.51
301248.SZ,20260403,19530,8823.11,18687,8455.41,12774,5781.64,11976,5417.62,12317,5563.96,10245,4625.26,1620,730.37,5332,2400.79,-5362,-2410.03
301251.SZ,20260403,19842,11222.78,25652,14569.4,17537,9967.37,18645,10587.97,14671,8317.43,9250,5225.14,3641,2086.52,2145,1211.59,6126,3506.66
301252.SZ,20260403,9412,3373.94,8458,3027.84,6061,2172.37,6817,2446.09,3603,1290.0,4355,1564.34,556,202.68,2,0.72,-2589,-929.26
301255.SZ,20260403,27166,7503.27,16797,4650.84,16264,4503.48,22022,6092.06,6361,1764.38,10461,2891.87,414,115.59,924,251.95,-6119,-1712.31
301256.SZ,20260403,27913,3548.34,25019,3179.66,11028,1400.93,12174,1548.02,3236,411.35,5812,737.98,1043,132.46,215,27.41,-376,-46.32
301257.SZ,20260403,15153,8831.32,14969,8740.85,8393,4898.86,9140,5331.45,5051,2947.6,4519,2632.23,1502,880.88,1471,854.13,-1554,-900.78
301258.SZ,20260403,5971,1876.58,6074,1908.92,2844,892.05,2293,719.88,320,102.05,768,241.89,0,0.0,0,0.0,-1711,-539.4
301259.SZ,20260403,4911,1525.2,5256,1631.58,3887,1205.67,3421,1061.41,2336,724.07,2457,761.94,0,0.0,0,0.0,-1730,-535.26
301260.SZ,20260403,9654,1416.47,11163,1637.06,5255,769.47,4133,605.03,2888,422.57,1576,231.36,0,0.0,925,135.05,-2201,-321.82
301261.SZ,20260403,4036,2975.09,3171,2340.0,2845,2097.23,3399,2503.67,1862,1369.84,2031,1493.7,0,0.0,141,104.79,-194,-147.46
301262.SZ,20260403,11482,2563.94,11788,2636.49,8587,1919.03,9199,2056.06,5835,1304.6,5917,1319.79,1000,224.78,0,0.0,-5932,-1322.32
301263.SZ,20260403,19986,5432.09,15771,4286.49,13798,3744.66,12929,3514.98,14831,4012.37,14255,3867.63,2704,731.05,8364,2251.06,-5946,-1610.3
301265.SZ,20260403,43724,8565.61,33646,6594.96,20322,3975.96,25497,4995.86,11488,2250.22,14179,2765.97,2695,526.75,4907,961.74,-9213,-1811.59
301266.SZ,20260403,12599,4734.48,9368,3526.71,10298,3867.45,11344,4262.57,5362,2012.48,5901,2215.19,2621,988.78,4268,1598.73,-2044,-782.16
301267.SZ,20260403,12798,2138.35,11030,1843.36,8636,1441.17,10772,1797.91,2573,429.71,2205,367.95,0,0.0,0,0.0,-3198,-533.05
301268.SZ,20260403,15310,3156.19,19286,3979.2,10264,2120.07,7622,1572.94,5127,1058.21,3836,793.66,585,120.91,542,109.58,-1238,-257.37
301269.SZ,20260403,11451,9338.12,11974,9792.0,14853,12140.87,16326,13355.35,10663,8743.67,9960,8147.44,3259,2685.46,1966,1613.34,-284,-224.64
301270.SZ,20260403,10031,3091.88,12612,3886.13,8275,2549.62,6499,2004.15,4705,1449.29,3559,1096.13,0,0.0,340,104.38,-2881,-885.5
301272.SZ,20260403,5246,1986.76,5169,1957.46,1635,618.87,1774,671.54,236,89.18,174,65.8,0,0.0,0,0.0,-1155,-434.3
301273.SZ,20260403,8102,2289.46,7367,2082.04,1927,546.29,2148,609.7,43,12.04,557,156.05,0,0.0,0,0.0,-1031,-288.86
301275.SZ,20260403,8608,3451.43,11958,4793.47,11322,4540.3,12943,5188.67,8607,3450.27,8078,3237.17,7036,2814.36,2594,1037.06,-7877,-3150.65
301276.SZ,20260403,5751,1313.22,6142,1402.24,3426,782.56,2833,647.69,436,99.25,638,145.1,0,0.0,0,0.0,-222,-52.3
301277.SZ,20260403,26100,3168.61,21054,2555.15,10394,1262.71,10572,1285.94,3524,427.4,7392,896.48,0,0.0,1000,121.15,-2921,-351.72
301278.SZ,20260403,9287,3404.96,6281,2305.68,6642,2435.76,7155,2624.46,2939,1077.71,4700,1721.51,309,112.23,1040,379.01,749,272.63
301279.SZ,20260403,11713,3021.95,10797,2787.35,3286,848.16,3747,966.05,668,171.99,1123,288.7,0,0.0,0,0.0,-1500,-387.78
301280.SZ,20260403,3239,1687.08,5170,2693.91,2617,1363.81,2374,1239.41,2799,1458.87,1392,723.76,661,343.78,380,196.46,-536,-280.63
301281.SZ,20260403,23241,8012.19,17533,6047.58,8165,2806.69,9713,3347.68,4074,1399.69,6434,2209.73,2097,718.43,3897,1332.01,-1274,-439.38
301282.SZ,20260403,44047,15454.35,57932,20326.8,46498,16324.27,36896,12960.07,28057,9856.76,23288,8175.47,2413,843.11,2899,1016.15,-16682,-5804.05
301283.SZ,20260403,4330,1914.31,4153,1835.55,1366,602.68,1827,805.74,395,174.03,411,181.13,300,131.4,0,0.0,-1126,-496.46
301285.SZ,20260403,6428,5209.1,4202,3410.39,6908,5603.91,7366,5977.74,8996,7281.77,8243,6682.46,920,747.22,3442,2771.39,-2251,-1822.2
301286.SZ,20260403,4061,1823.38,4628,2078.43,2678,1204.07,2136,960.35,1345,605.05,1320,593.72,0,0.0,0,0.0,-584,-263.67
301287.SZ,20260403,4923,1980.62,5658,2274.47,1749,704.22,1220,493.19,497,200.28,291,117.46,0,0.0,0,0.0,-621,-250.29
301288.SZ,20260403,1430,240.63,1456,245.01,1616,272.0,1576,265.98,325,55.4,339,57.04,0,0.0,0,0.0,-1497,-251.87
301289.SZ,20260403,1787,914.03,1979,1012.26,1123,574.71,1071,547.57,663,339.34,547,280.42,24,12.18,0,0.0,-689,-352.49
301290.SZ,20260403,8272,2195.39,8051,2136.77,3576,948.05,2975,790.57,1397,369.95,719,190.62,0,0.0,1500,395.43,-1033,-274.55
301291.SZ,20260403,17838,8720.74,20619,10083.79,12551,6138.36,12547,6138.49,8104,3963.47,8577,4193.12,5235,2561.98,1986,969.16,-3808,-1871.53
301292.SZ,20260403,64340,54588.96,43064,36624.3,57683,48972.42,63452,53968.3,36027,30629.56,44827,38079.92,20865,17753.66,27572,23272.09,-1879,-1620.69
301293.SZ,20260403,35390,23257.11,23275,15299.72,37192,24453.51,37879,24910.09,22900,15060.44,29959,19691.84,5633,3702.19,10002,6571.6,-17784,-11657.87
301295.SZ,20260403,5759,2061.1,6458,2311.31,3166,1131.87,3477,1243.46,2658,947.94,1939,690.67,292,104.54,0,0.0,-2819,-1005.6
301296.SZ,20260403,11083,839.97,13574,1028.41,8080,610.98,8580,649.17,3423,259.02,1605,121.41,2270,172.28,1097,83.26,-8122,-616.34
301297.SZ,20260403,11499,3822.89,11126,3699.49,7121,2368.61,7073,2352.68,4663,1552.28,5133,1706.66,461,152.53,413,137.49,1707,569.39
301298.SZ,20260403,13442,2035.83,13197,1997.27,5193,785.36,5868,889.55,1895,286.13,1465,220.51,0,0.0,0,0.0,-3439,-519.8
301299.SZ,20260403,11279,7020.68,11373,7071.94,10326,6412.9,10218,6350.67,4655,2879.93,5290,3272.2,1038,634.13,417,252.82,-4406,-2761.46
301300.SZ,20260403,5674,2354.61,5305,2201.37,2218,919.99,2313,960.66,782,323.54,1056,436.11,0,0.0,0,0.0,-198,-83.14
301301.SZ,20260403,77872,8244.88,94383,9967.34,89888,9509.43,73342,7765.99,65323,6891.51,68971,7294.87,24981,2636.04,21368,2253.66,-81544,-8631.64
301302.SZ,20260403,53264,11103.86,39967,8337.68,27939,5835.54,34566,7213.66,13346,2783.96,17520,3652.02,36,7.5,2532,527.49,-5921,-1234.16
301303.SZ,20260403,10025,1446.51,11605,1674.68,6877,991.26,5010,722.57,2522,364.85,2809,405.36,0,0.0,0,0.0,-3253,-469.1
301305.SZ,20260403,11811,2768.41,11981,2807.94,9978,2336.38,8055,1888.29,4322,1011.09,6110,1427.8,600,139.62,565,131.48,-3877,-908.18
301306.SZ,20260403,23654,35028.66,15292,22716.75,27171,40268.13,27752,41179.96,21548,32002.34,25452,37732.09,13238,19527.8,17115,25198.14,2174,3030.39
301307.SZ,20260403,25860,9901.82,24889,9512.41,20747,7941.02,22298,8546.18,17203,6602.03,13608,5230.29,1772,679.22,4787,1835.21,7635,2998.01
301308.SZ,20260403,23758,68629.35,18143,52514.68,26301,76008.46,24131,69772.34,21599,62508.07,25973,75082.26,12019,34760.96,15430,44537.57,-4042,-11571.84
301310.SZ,20260403,7221,2870.44,7340,2917.66,4237,1685.12,5503,2189.96,2729,1085.21,2796,1111.04,1452,577.9,0,0.0,-2455,-970.93
301311.SZ,20260403,7966,1275.89,6540,1049.03,6750,1082.88,5554,890.99,1337,214.55,3958,633.3,0,0.0,0,0.0,-4463,-716.76
301312.SZ,20260403,30576,33358.73,42857,46945.08,45058,49205.48,44764,48853.62,36086,39506.77,28427,30896.6,15865,17266.09,11538,12641.77,10121,11416.47
301313.SZ,20260403,10416,2954.76,11437,3243.68,4661,1322.44,4261,1209.5,2240,634.76,1619,458.78,0,0.0,0,0.0,99,26.03
301314.SZ,20260403,4330,1886.71,4655,2027.78,1807,787.38,1494,651.27,452,197.36,440,192.41,0,0.0,0,0.0,-741,-323.46
301315.SZ,20260403,4037,1891.66,3839,1799.63,3245,1520.8,3369,1578.38,1294,604.94,1368,639.38,0,0.0,0,0.0,-732,-341.27
301316.SZ,20260403,14843,5934.51,12724,5088.58,17050,6823.3,18457,7389.79,10508,4206.63,10789,4316.49,5181,2072.52,5611,2242.09,4117,1657.0
301317.SZ,20260403,16280,7843.52,9216,4441.37,8168,3937.04,9130,4400.84,5635,2718.71,9999,4822.33,857,418.96,2595,1253.7,3085,1486.7
301318.SZ,20260403,6136,1574.17,5681,1457.12,2088,534.23,2531,648.38,845,217.04,444,113.72,0,0.0,413,106.23,-940,-241.45
301319.SZ,20260403,7722,3216.74,8631,3594.81,5850,2437.46,5728,2389.76,2553,1062.68,2015,836.84,249,104.53,0,0.0,-2426,-1004.26
301320.SZ,20260403,14987,2401.58,14554,2332.25,7353,1177.45,6697,1073.75,2991,481.01,4080,654.05,0,0.0,0,0.0,-5185,-828.74
301321.SZ,20260403,18790,3532.7,19157,3602.94,5228,982.38,5912,1111.47,2344,441.98,2040,382.79,747,140.14,0,0.0,-4679,-881.36
301322.SZ,20260403,4303,1246.07,4532,1314.46,2825,819.38,2738,791.81,1600,462.38,958,277.71,0,0.0,500,143.85,-1006,-291.04
301323.SZ,20260403,11194,6733.98,16087,9701.07,12583,7594.89,11851,7134.87,10716,6458.57,5891,3553.38,2228,1347.9,2892,1746.01,269,165.76
301325.SZ,20260403,7709,3176.86,5078,2094.09,4080,1679.22,4875,2005.54,723,297.53,2560,1053.99,0,0.0,0,0.0,-214,-86.59
301326.SZ,20260403,3327,4254.54,5216,6671.54,2390,3059.35,2691,3439.89,2783,3564.23,1326,1701.33,819,1045.66,86,111.02,-1111,-1410.03
301327.SZ,20260403,18080,11657.79,12341,7952.79,16324,10543.64,15463,9988.69,9287,5978.6,12610,8146.44,1734,1119.9,5012,3212.01,-4265,-2778.78
301328.SZ,20260403,4112,1859.72,4093,1850.17,1406,635.19,1331,602.0,415,187.25,510,229.99,0,0.0,0,0.0,-458,-206.72
301329.SZ,20260403,10717,2341.15,9447,2065.35,4062,887.22,4837,1055.99,1114,243.68,1609,350.72,0,0.0,0,0.0,-1808,-395.14
301330.SZ,20260403,9175,3011.25,7267,2384.82,5927,1945.15,6895,2264.55,1702,557.64,2642,864.67,0,0.0,0,0.0,-1747,-575.65
301331.SZ,20260403,6744,1740.51,6418,1656.57,2698,697.43,3085,796.44,1072,278.24,1011,263.18,0,0.0,0,0.0,-1430,-367.92
301332.SZ,20260403,10585,949.93,11863,1065.12,6934,621.69,4678,418.96,756,67.06,534,48.15,0,0.0,1200,106.44,-3061,-274.92
301333.SZ,20260403,14423,9549.17,9279,6147.58,9137,6049.48,11265,7460.37,4829,3196.71,7447,4924.78,323,212.65,721,475.27,450,302.52
301335.SZ,20260403,6481,1577.91,5694,1386.6,2933,713.39,3499,850.57,1134,275.43,1355,329.55,0,0.0,0,0.0,-1806,-441.07
301336.SZ,20260403,5052,2528.78,6043,3022.0,4056,2027.85,3116,1558.8,1435,718.43,1700,851.67,316,157.41,0,0.0,-1124,-559.1
301337.SZ,20260403,6548,1743.69,6457,1720.74,4066,1084.29,3250,866.01,1229,328.06,1968,524.21,0,0.0,168,45.08,-1785,-475.78
301338.SZ,20260403,15397,25458.73,14627,24207.05,13689,22630.62,15067,24934.05,10386,17212.41,10019,16566.24,4511,7433.25,4271,7027.68,3878,6405.68
301339.SZ,20260403,14744,1880.6,12627,1609.98,6209,791.27,6612,842.78,1062,134.75,2777,353.85,0,0.0,0,0.0,-1273,-160.4
301345.SZ,20260403,3316,7029.71,2229,4732.65,3260,6919.25,3429,7279.94,2112,4479.52,2356,4998.48,1342,2851.42,2016,4268.84,-1794,-3790.45
301348.SZ,20260403,33530,7698.73,23654,5432.38,22274,5117.98,26865,6168.05,10401,2385.73,14454,3317.56,485,110.77,1717,395.24,-2296,-520.32
301349.SZ,20260403,33383,19116.77,39657,22722.72,35125,20162.25,28684,16473.78,20288,11655.92,19351,11120.06,3535,2037.63,4638,2656.0,7338,4202.75
301353.SZ,20260403,6051,1584.51,6766,1771.64,2280,596.89,2060,540.18,922,241.54,889,232.62,462,121.51,0,0.0,-1004,-262.41
301355.SZ,20260403,21731,2528.27,28636,3331.43,14265,1661.13,11834,1377.62,8130,946.94,4754,554.49,1098,127.19,0,0.0,-9092,-1057.25
301356.SZ,20260403,5361,1151.82,6872,1476.4,3331,713.42,2192,470.61,2690,578.35,2235,478.97,0,0.0,83,17.61,236,49.69
301357.SZ,20260403,10949,12531.2,9236,10579.06,11586,13257.92,11936,13655.01,7354,8418.69,8569,9808.41,1980,2263.62,2128,2428.94,-1431,-1626.28
301358.SZ,20260403,63617,43868.78,46115,31815.86,52798,36428.75,56595,39028.98,42632,29393.87,47028,32446.34,15126,10430.19,24435,16830.41,-11294,-7753.49
301359.SZ,20260403,13796,2643.1,14144,2711.57,4756,913.37,4976,953.49,1040,200.56,472,91.96,0,0.0,0,0.0,-3526,-665.52
301360.SZ,20260403,4339,2870.87,3486,2307.39,1620,1072.62,2281,1509.86,833,551.56,1025,677.81,0,0.0,0,0.0,-1620,-1070.2
301361.SZ,20260403,8363,2912.5,6661,2319.58,5705,1985.29,6631,2307.18,1480,515.21,2872,999.88,1261,440.43,645,226.8,-1111,-388.58
301362.SZ,20260403,6142,6301.08,6829,7006.24,7168,7356.06,8000,8212.37,8446,8673.27,7804,8020.94,2854,2937.23,1979,2028.09,1130,1167.95
301363.SZ,20260403,40462,10171.86,30861,7764.32,16523,4153.35,19428,4888.72,7880,1984.36,10338,2596.75,573,143.12,4811,1202.9,-5145,-1288.59
301365.SZ,20260403,37885,11307.39,27226,8117.82,20818,6219.58,23571,7046.77,11457,3402.1,15722,4682.82,3326,980.97,6966,2062.63,-6391,-1924.92
301366.SZ,20260403,8097,2445.38,7923,2392.94,2711,818.25,3308,998.65,1566,472.5,1143,344.54,0,0.0,0,0.0,-1175,-352.22
301367.SZ,20260403,4892,3321.83,3641,2477.54,3473,2361.04,2531,1721.89,2076,1409.63,1834,1243.53,0,0.0,2435,1649.54,282,192.84
301368.SZ,20260403,5438,2734.7,4553,2290.33,5076,2552.62,4590,2307.16,1040,520.95,2064,1037.15,2,1.01,349,174.62,-1472,-740.59
301369.SZ,20260403,3529,4514.19,3625,4636.45,1667,2131.28,1519,1941.82,846,1080.7,663,845.82,90,114.3,325,416.38,261,338.9
301370.SZ,20260403,19021,1974.82,16792,1744.34,11885,1234.76,10138,1052.55,3078,319.37,4175,432.04,0,0.0,2879,300.0,-3459,-356.53
301371.SZ,20260403,5012,1125.9,6028,1353.98,2879,646.83,3177,714.42,1696,382.43,383,86.75,0,0.0,0,0.0,-1930,-433.7
301372.SZ,20260403,6650,1688.93,7146,1816.25,4255,1079.99,4084,1035.12,1514,383.65,1189,301.21,0,0.0,0,0.0,-3725,-942.65
301373.SZ,20260403,24783,17033.33,21868,15061.56,22373,15439.11,22288,15386.8,19128,13221.92,20324,13977.73,4681,3230.1,6485,4498.38,-2271,-1399.63
301376.SZ,20260403,15134,2354.1,15673,2437.46,8077,1253.2,7613,1181.91,2731,422.21,1545,239.58,0,0.0,1111,170.56,-1669,-260.28
301377.SZ,20260403,12194,23746.31,11216,21857.19,13014,25346.86,11836,23051.28,9962,19391.64,9604,18699.82,2732,5327.15,5247,10203.67,11974,23356.28
301378.SZ,20260403,10366,3141.19,10498,3181.41,2592,785.43,2881,873.28,1192,361.21,771,233.14,0,0.0,0,0.0,-392,-120.39
301379.SZ,20260403,13641,3148.49,8100,1871.5,7389,1706.85,7905,1823.2,2463,567.7,6616,1527.66,995,230.28,1867,430.95,-40,-8.91
301380.SZ,20260403,8543,2769.52,8886,2877.49,5789,1875.87,4517,1465.81,2045,661.1,2997,970.52,23,7.34,0,0.0,-3043,-985.91
301381.SZ,20260403,10321,1967.73,9763,1862.99,5075,966.92,4140,788.49,906,172.36,2399,455.53,0,0.0,0,0.0,-1531,-289.61
301382.SZ,20260403,20010,6337.11,25031,7931.28,20703,6557.22,17520,5550.33,11832,3745.51,11031,3493.15,3327,1055.97,2289,721.05,-5930,-1876.01
301383.SZ,20260403,6039,1589.25,6644,1750.47,3318,874.57,2596,683.16,1290,339.15,1407,369.33,0,0.0,0,0.0,-1843,-487.62
301386.SZ,20260403,8670,2074.72,9707,2326.87,6080,1457.6,4552,1089.12,2420,576.3,2951,702.12,40,9.49,0,0.0,548,129.57
301387.SZ,20260403,4591,2342.34,4685,2389.38,2101,1072.43,2374,1211.83,912,464.71,787,401.65,242,123.38,0,0.0,-220,-109.99
301388.SZ,20260403,12070,3668.84,8591,2616.09,5121,1553.53,5500,1668.87,2855,859.85,3318,1005.86,363,108.9,3000,900.3,3573,1071.98
301389.SZ,20260403,20929,10116.39,26337,12715.23,20900,10116.47,16485,7983.59,12105,5847.62,11839,5735.41,4013,1944.82,3286,1591.07,-3294,-1539.66
301390.SZ,20260403,4870,1751.65,5932,2132.49,2413,867.34,1818,654.36,1338,480.13,871,312.27,0,0.0,0,0.0,-1003,-361.32
301391.SZ,20260403,3514,2280.85,3001,1947.77,1814,1176.7,2031,1319.2,1490,966.44,1866,1208.89,174,112.65,94,60.79,-674,-436.55
301392.SZ,20260403,20917,25395.05,23700,28756.79,19699,23908.35,17564,21352.47,12147,14754.43,12281,14918.07,3697,4507.25,2915,3537.75,3305,4028.75
301393.SZ,20260403,12153,6164.51,9017,4562.29,9426,4778.87,9073,4611.3,4622,2346.01,6001,3061.03,488,252.82,2598,1307.6,-3110,-1568.71
301395.SZ,20260403,12298,1917.02,14656,2285.38,7510,1170.99,5869,914.78,5465,851.38,4649,723.94,701,108.24,800,123.52,-3368,-521.94
301396.SZ,20260403,31653,53447.17,48229,81533.1,40345,68213.75,39700,67156.98,34451,58351.35,24521,41531.7,11029,18738.54,5027,8529.03,-2874,-4598.5
301397.SZ,20260403,14096,4221.75,20330,6100.2,15035,4518.72,11210,3375.06,6823,2056.73,5119,1531.72,705,209.78,0,0.0,4800,1444.93
301398.SZ,20260403,9121,4386.0,10140,4883.72,6215,2996.44,5796,2791.14,3099,1495.95,2269,1095.43,0,0.0,230,108.1,2381,1148.78
301399.SZ,20260403,37272,8208.66,28044,6216.13,41103,9085.66,44005,9717.72,16893,3736.58,26781,5897.04,5847,1296.99,2284,497.0,-12523,-2766.81
301408.SZ,20260403,171122,32467.29,239066,45391.77,222684,42339.58,184767,35159.36,131296,25032.23,99402,18917.27,19534,3739.12,21401,4109.82,-32406,-6135.1
301413.SZ,20260403,7159,8171.14,4649,5309.12,4857,5539.68,5552,6336.53,2693,3069.48,4426,5042.74,479,546.48,561,638.4,-388,-437.45
301418.SZ,20260403,4132,1510.1,4938,1803.84,2851,1041.54,2459,898.96,742,271.23,328,120.07,0,0.0,0,0.0,-2182,-796.09
301419.SZ,20260403,27406,11102.46,33232,13431.27,39198,15893.34,36165,14676.18,20743,8401.51,19868,8078.5,5302,2159.72,3385,1371.08,-4950,-1952.6
301421.SZ,20260403,17168,15702.58,21528,19707.84,18858,17261.13,17391,15912.1,10923,10007.5,9086,8321.78,2031,1859.39,975,888.89,-459,-375.73
301428.SZ,20260403,22777,7501.5,20520,6768.36,20839,6876.17,20668,6817.5,11063,3639.9,11791,3874.54,1170,388.4,2870,945.57,-6815,-2231.46
301429.SZ,20260403,13605,2510.48,14796,2728.85,4529,835.9,3349,619.54,150,27.38,139,25.37,0,0.0,0,0.0,-688,-128.66
301439.SZ,20260403,19947,3053.11,15111,2315.51,13562,2076.16,14011,2146.39,6469,986.48,9423,1437.22,0,0.0,1433,216.62,-6150,-944.03
301446.SZ,20260403,3992,1478.66,3391,1256.04,1379,510.48,1639,606.71,284,104.2,278,103.27,0,0.0,347,127.32,487,179.8
301448.SZ,20260403,3856,1415.64,3551,1304.89,1641,602.82,1966,721.77,643,236.55,623,228.35,0,0.0,0,0.0,-1018,-374.24
301449.SZ,20260403,4437,3241.62,3660,2674.29,3111,2274.16,3277,2395.84,1203,879.15,1739,1269.29,0,0.0,76,55.51,-917,-670.3
301456.SZ,20260403,11759,3226.93,10353,2837.03,7504,2055.36,7876,2160.13,2190,597.11,3235,885.26,380,103.06,369,100.02,-3803,-1044.39
301458.SZ,20260403,15413,5216.11,18854,6387.97,12082,4101.2,12597,4276.18,6273,2122.64,3887,1317.66,1920,658.34,350,116.48,4722,1611.61
301459.SZ,20260403,3044,1120.61,2561,942.1,1484,545.72,1361,501.36,869,320.33,1475,543.19,0,0.0,0,0.0,-303,-113.48
301468.SZ,20260403,21831,10166.17,21117,9844.61,10706,4996.46,10851,5058.48,5410,2525.25,6380,2974.63,720,338.78,319,148.94,-707,-322.01
301469.SZ,20260403,6482,1971.47,6536,1988.59,3074,934.73,2520,766.12,725,222.19,1275,388.86,50,15.18,0,0.0,-37,-11.85
301479.SZ,20260403,5205,4396.53,4774,4032.17,5003,4222.75,4587,3874.5,2565,2165.14,2889,2437.14,304,255.86,827,696.46,-3484,-2939.35
301486.SZ,20260403,20655,32133.02,35420,55162.07,35992,56010.45,32820,51134.42,28826,44994.44,21013,32728.72,12221,19049.72,8441,13162.42,-2245,-3336.48
301487.SZ,20260403,40067,7867.3,33773,6637.53,29992,5894.5,28727,5644.27,13806,2706.83,17512,3433.24,1910,376.67,5763,1130.25,-7215,-1419.38
301488.SZ,20260403,3444,4303.15,2718,3400.93,2982,3728.17,2711,3385.67,2159,2698.48,2928,3657.41,486,606.52,715,892.31,-399,-494.35
301489.SZ,20260403,7128,11801.15,8906,14767.14,8038,13318.67,6898,11434.84,4717,7827.34,3121,5169.29,793,1318.18,1752,2894.07,-2109,-3451.42
301491.SZ,20260403,1890,915.54,1406,681.56,2008,973.77,2066,1002.15,838,406.61,1264,612.21,0,0.0,0,0.0,-1263,-612.02
301498.SZ,20260403,11024,5635.94,8831,4514.67,6172,3153.44,7805,3989.41,2732,1396.25,3032,1548.94,0,0.0,260,132.6,-5994,-3061.25
301499.SZ,20260403,9679,2800.47,6352,1841.54,5436,1572.48,6085,1762.08,1985,571.78,3883,1118.11,0,0.0,780,223.0,-652,-191.48
